H.集計対象営業年月日,H.伝票番号,C.客層,D.オーダーキャンセル日時,D.オーダー日時,D.オーダー番号,D.価格,D.価格_増加率,D.価格_平準化,D.商品ID,D.商品カテゴリ1,D.商品カテゴリ2,D.商品名,D.帳票集計対象商品,D.数量,D.数量_増加率,D.数量_平準化,D.配膳済日時,H.テーブル番号ID,H.テーブル番号名,H.伝票処理日,H.伝票発行日,H.伝票税額,H.伝票金額,H.伝票金額_増加率,H.伝票金額_平準化,H.値引金額,H.客数（合計）,H.客数（女）,H.客数（男）,H.店舗ID,H.店舗名,H.支払金額（クレジットカード）,H.支払金額（現金）,H.曜日,H.総商品数,H.集計営業年,H.集計営業日,H.集計営業月,○日連休,サービス料金掛け率,営業締め時間,営業開始時間,天気概況(夜：18時～翌日06時),天気概況(昼：06時～18時),客単価/滞在時間,客構成,席数,平均気温(℃),平均湿度(％),平均風速(m/s),店舗名,曜日,最低気温(℃),最高気温(℃),注文時間,滞在時間,特別連休,特別連休名,特別連休名（隣接含）,特別連休＆隣接休日,男性比率,祝祭日,祝祭日名,翌日が休日,連休○日目,週末,都道府県,降水量の合計(mm),雨フラグ,〆,とり刺身,コース,スタンダード２,ドリンク,ビール,プレミアム１,リキュール,ワイン,一品料理,付き出し,単品 ウィスキー,単品 サワー,単品 スピリッツ,単品 ソフトドリンク,単品 リキュール,単品 果実酒,囲炉裏焼き,大和の和え野菜,大和の地酒,山口の地酒,山賊の〆,山賊の揚げ物,山賊の甘味,山賊の肴,山賊の逸品,日本酒,溶岩焼き,甘,米焼酎グラス,紫蘇焼酎グラス,芋焼酎グラス,飲み放題メニュー,飲み放題一覧,馬刺し,鮮魚,麦焼酎グラス
2018-04-03,No:201900300000395,登録なし, ,2018-04-03 17:05:00,1,380,1.0,380.0,00000000297,ドリンク,一品料理,こだわりの出汁巻き,No,1,1.0,1.0, ,000000016,掘りごたつ4,2018-04-03 20:41:00,2018-04-03 17:05:00,368,5000,1.0715884864969625,5000.0,0,2,1,1,003,大和乃山賊,0,5000,火,6,2018,3,4,0,0.0,2400,1700,快晴,晴,1.0,"男 : 1人, 女 : 1人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,216,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,No:201900300000396,登録なし, ,2018-04-03 18:02:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,あらごし梅酒,Yes,1,1.76464148877942,1.0, ,000000014,掘りごたつ2,2018-04-03 20:36:00,2018-04-03 18:02:00,952,12972,1.7061461338162538,12972.0,0,2,1,1,003,大和乃山賊,0,12972,火,22,2018,3,4,0,0.0,2400,1700,快晴,晴,2.0,"男 : 1人, 女 : 1人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,154,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,12,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2018-04-03,No:201900300000397,登録なし, ,2018-04-03 18:34:00,1,380,1.114797611147976,380.0,00000000297,フード,とり刺身,こだわりの出汁巻き,Yes,1,1.4500745156482864,1.0, ,000000010,テーブル1,2018-04-03 21:28:00,2018-04-03 18:34:00,728,9868,1.584706278464019,9868.0,0,2,0,2,003,大和乃山賊,0,9868,火,9,2018,3,4,0,0.0,2400,1700,快晴,晴,2.0,"男 : 2人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,174,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2018-04-03,No:201900300000398,登録なし, ,2018-04-03 18:51:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,ゆずハイボール,Yes,1,1.467741935483871,1.0, ,000000021,掘りごたつ9,2018-04-03 21:26:00,2018-04-03 18:51:00,886,12046,1.591225668485625,12046.0,0,2,0,2,003,大和乃山賊,0,12046,火,20,2018,3,4,0,0.0,2400,1700,快晴,晴,2.0,"男 : 2人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,155,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,5,0,0,2,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2018-04-03,No:201900300000399,登録なし, ,2018-04-03 19:13:00,1,0,1.0,0.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,No,1,0.7578947368421053,1.0, ,000000017,掘りごたつ5,2018-04-03 21:15:00,2018-04-03 19:13:00,3979,53979,0.5145286748509742,53979.0,0,14,0,14,003,大和乃山賊,0,53979,火,74,2018,3,4,0,0.0,2400,1700,快晴,晴,-0.0,"男 : 14人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,122,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,7,6,0,0,0,14,0,0,0,0,0,0,0,6,1,1,4,11,0,0,6,0,0,0,0,0,0,1,14,0,3,0
2018-04-03,No:201900300000400,登録なし, ,2018-04-03 19:17:00,1,0,1.4286917462099946,0.0,00000000297,ドリンク,ドリンク,お水,No,1,1.467741935483871,1.0, ,000000020,掘りごたつ8,2018-04-03 20:28:00,2018-04-03 19:17:00,2796,37996,1.4642526021207831,37996.0,0,8,0,8,003,大和乃山賊,0,37996,火,58,2018,3,4,0,0.0,2400,1700,快晴,晴,-0.0,"男 : 8人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,71,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,2,2,1,8,10,3,0,9,2,0,2,0,0,0,0,0,0,0,4,0
2018-04-03,No:201900300000401,登録なし, ,2018-04-03 19:41:00,1,380,1.083591921171539,380.0,00000000297,ドリンク,ビール,こん刺し,Yes,1,1.0903277378097522,1.0, ,000000004,カウンター4,2018-04-03 21:22:00,2018-04-03 19:41:00,507,6897,0.7688413986773539,6897.0,0,2,2,0,003,大和乃山賊,6897,0,火,11,2018,3,4,0,0.0,2400,1700,快晴,晴,3.0,"男 : 0人, 女 : 2人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,101,0,,,0,0.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0
2018-04-03,No:201900300000402,登録なし, ,2018-04-03 19:41:00,1,380,1.114797611147976,380.0,00000000297,フード,とり刺身,しめ鯖のお造り,Yes,1,1.4500745156482864,1.0, ,000000009,カウンター9,2018-04-03 21:23:00,2018-04-03 19:41:00,714,9684,1.584706278464019,9684.0,0,2,0,2,003,大和乃山賊,0,9684,火,11,2018,3,4,0,0.0,2400,1700,快晴,晴,3.0,"男 : 2人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,102,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0
2018-04-03,No:201900300000403,登録なし, ,2018-04-03 19:51:00,1,380,1.069828722002635,380.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000006,カウンター6,2018-04-03 20:50:00,2018-04-03 19:51:00,361,4911,1.165046396079588,4911.0,0,2,0,2,003,大和乃山賊,0,4911,火,8,2018,3,4,0,0.0,2400,1700,快晴,晴,6.0,"男 : 2人, 女 : 0人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,59,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018-04-03,No:201900300000404,登録なし, ,2018-04-03 20:00:00,1,380,1.3715664866107344,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.309090909090909,1.0, ,000000015,掘りごたつ3,2018-04-03 21:45:00,2018-04-03 20:00:00,542,7382,1.4345369255413987,7382.0,0,2,1,1,003,大和乃山賊,0,7382,火,12,2018,3,4,0,0.0,2400,1700,快晴,晴,3.0,"男 : 1人, 女 : 1人",54,18.6,62,1.9,大和乃山賊,火,11.8,25.6,0 days 00:00:00.000000000,105,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2018-04-04,No:201900300000405,登録なし, ,2018-04-04 18:07:00,1,0,1.0,0.0,00000000297,ドリンク,スタンダード２,まぜまぜ海鮮ユッケ,Yes,1,1.4500745156482864,1.0, ,000000021,掘りごたつ9,2018-04-04 20:17:00,2018-04-04 18:07:00,791,10731,1.1672651814000365,10731.0,0,3,3,0,003,大和乃山賊,0,10731,水,22,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,-0.0,"男 : 0人, 女 : 3人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,130,0,,,0,0.0,0,,0,0,0,奈良県,0.5,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,0,1,0
2018-04-04,No:201900300000406,登録なし, ,2018-04-04 18:49:00,1,280,1.5289348533868456,280.0,00000000297,ドリンク,付き出し,ゴボウの唐揚げ,Yes,1,1.5680473372781065,1.0, ,000000009,カウンター9,2018-04-04 20:29:00,2018-04-04 18:49:00,478,6508,1.714001128876812,6508.0,0,2,1,1,003,大和乃山賊,0,6508,水,11,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,2.0,"男 : 1人, 女 : 1人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,100,0,,,0,0.5,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-04,No:201900300000407,登録なし, ,2018-04-04 18:59:00,1,0,1.0,0.0,00000000921,ドリンク,ビール,ソフトドリンク,Yes,1,0.7578947368421053,1.0, ,000000013,掘りごたつ1,2018-04-04 22:11:00,2018-04-04 18:59:00,2368,32000,0.5145286748509742,32000.0,0,8,8,0,003,大和乃山賊,0,32000,水,16,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,-0.0,"男 : 0人, 女 : 8人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,192,0,,,0,0.0,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,No:201900300000408,登録なし, ,2018-04-04 19:06:00,1,280,1.083591921171539,280.0,00000000297,ドリンク,とり刺身,いいちこ,No,1,1.0903277378097522,1.0, ,000000011,テーブル2,2018-04-04 21:34:00,2018-04-04 19:06:00,1751,23751,0.7688413986773539,23751.0,0,5,0,5,003,大和乃山賊,23751,0,水,36,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,1.0,"男 : 5人, 女 : 0人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,148,0,,,0,1.0,0,,0,0,0,奈良県,0.5,0,0,1,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,4,0,2,1,0,0,0,0,0,3,0,0,0,1,7
2018-04-04,No:201900300000409,登録なし, ,2018-04-04 19:30:00,1,0,1.0,0.0,00000000661,ドリンク,ビール,こだわりの出汁巻き,Yes,1,0.7578947368421053,1.0, ,000000017,掘りごたつ5,2018-04-04 21:38:00,2018-04-04 19:30:00,6072,82108,0.5145286748509742,82108.0,0,19,0,19,003,大和乃山賊,0,82108,水,63,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,-0.0,"男 : 19人, 女 : 0人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,128,0,,,0,1.0,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,15,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,9,0,0,0
2018-04-04,No:201900300000410,登録なし, ,2018-04-04 19:38:00,1,280,1.7855245242990405,280.0,00000000297,ドリンク,ドリンク,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000015,掘りごたつ3,2018-04-04 21:50:00,2018-04-04 19:38:00,3530,47990,1.4642526021207831,47990.0,0,8,2,6,003,大和乃山賊,47990,0,水,88,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,2.0,"男 : 6人, 女 : 2人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,132,0,,,0,0.75,0,,0,0,0,奈良県,0.5,0,0,0,0,0,1,32,0,0,0,0,8,24,0,0,0,0,0,3,2,0,0,0,5,0,3,6,0,0,0,0,0,0,0,0,0,4,0
2018-04-04,No:201900300000411,登録なし, ,2018-04-04 19:55:00,1,0,1.0,0.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,No,1,0.7578947368421053,1.0, ,000000005,カウンター5,2018-04-04 21:44:00,2018-04-04 19:55:00,1042,14162,0.5145286748509742,14162.0,0,2,1,1,003,大和乃山賊,0,14162,水,22,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,-0.0,"男 : 1人, 女 : 1人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,109,0,,,0,0.5,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,2,0,1,3,0,1,0,0,0,0,1,1,0,1,0
2018-04-04,No:201900300000412,登録なし, ,2018-04-04 20:50:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,付き出し,付き出し,Yes,1,1.5680473372781065,1.0, ,000000007,カウンター7,2018-04-04 22:06:00,2018-04-04 20:50:00,245,3325,1.714001128876812,3325.0,0,1,1,0,003,大和乃山賊,0,3325,水,5,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,5.0,"男 : 0人, 女 : 1人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,76,0,,,0,0.0,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-04,No:201900300000413,登録なし, ,2018-04-04 20:54:00,1,280,1.7855245242990405,280.0,00000000632,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000021,掘りごたつ9,2018-04-04 22:41:00,2018-04-04 20:54:00,586,8041,1.7061461338162538,8041.0,3195,4,4,0,003,大和乃山賊,0,8041,水,21,2018,4,4,0,0.0,2400,1700,雨後曇,晴後時々曇,2.0,"男 : 0人, 女 : 4人",54,17.2,72,3.0,大和乃山賊,水,10.7,24.6,0 days 00:00:00.000000000,107,0,,,0,0.0,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,2,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,No:201900300000414,登録なし, ,2018-04-05 17:52:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000009,カウンター9,2018-04-05 18:25:00,2018-04-05 17:52:00,215,2925,1.7061461338162538,2925.0,0,1,0,1,003,大和乃山賊,0,2925,木,5,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,11.0,"男 : 1人, 女 : 0人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,33,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-04-05,No:201900300000415,登録なし, ,2018-04-05 18:04:00,1,380,1.5109763651838457,380.0,00000000297,ドリンク,ビール,オールフリー,Yes,1,1.4721485411140585,1.0, ,000000014,掘りごたつ2,2018-04-05 19:23:00,2018-04-05 18:04:00,606,8236,1.5378887898690343,8236.0,0,2,2,0,003,大和乃山賊,0,8236,木,13,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,4.0,"男 : 0人, 女 : 2人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,79,0,,,0,0.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-04-05,No:201900300000416,登録なし, ,2018-04-05 18:59:00,2,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,なんこつ唐揚げ,Yes,1,1.467741935483871,1.0, ,000000021,掘りごたつ9,2018-04-05 20:07:00,2018-04-05 18:59:00,759,10319,1.591225668485625,10319.0,0,2,0,2,003,大和乃山賊,10319,0,木,14,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,5.0,"男 : 2人, 女 : 0人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,68,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0
2018-04-05,No:201900300000417,登録なし, ,2018-04-05 19:15:00,1,420,1.114797611147976,420.0,00000000635,フード,囲炉裏焼き,こだわりの出汁巻き,Yes,1,1.309090909090909,1.0, ,000000015,掘りごたつ3,2018-04-05 21:27:00,2018-04-05 19:15:00,2989,40539,1.4345369255413987,40539.0,0,9,3,6,003,大和乃山賊,0,40539,木,42,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,3.0,"男 : 6人, 女 : 3人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,132,0,,,0,0.67,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,5,2,5,7,0,3,1,0,0,0,0,9,4,2,0
2018-04-05,No:201900300000418,登録なし, ,2018-04-05 19:28:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.5680473372781065,1.0, ,000000009,カウンター9,2018-04-05 20:42:00,2018-04-05 19:28:00,275,3735,1.7061461338162538,3735.0,0,1,0,1,003,大和乃山賊,3735,0,木,6,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,5.0,"男 : 1人, 女 : 0人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,74,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,No:201900300000419,登録なし, ,2018-04-05 19:38:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,キリンラガー 中瓶,No,1,1.467741935483871,1.0, ,000000010,テーブル1,2018-04-05 21:42:00,2018-04-05 19:38:00,687,9327,1.7061461338162538,9327.0,0,2,0,2,003,大和乃山賊,0,9327,木,12,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,3.0,"男 : 2人, 女 : 0人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,124,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2018-04-05,No:201900300000420,登録なし, ,2018-04-05 19:50:00,1,380,1.069828722002635,380.0,00000000644,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000012,テーブル3,2018-04-05 20:40:00,2018-04-05 19:50:00,355,4825,1.165046396079588,4825.0,0,2,1,1,003,大和乃山賊,0,4825,木,7,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,7.0,"男 : 1人, 女 : 1人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,50,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,No:201900300000421,登録なし, ,2018-04-05 20:06:00,1,280,1.4286917462099946,280.0,00000000644,ドリンク,ビール,キリンラガー 中瓶,Yes,1,1.467741935483871,1.0, ,000000004,カウンター4,2018-04-05 21:18:00,2018-04-05 20:06:00,393,5333,1.7061461338162538,5333.0,0,2,1,1,003,大和乃山賊,0,5333,木,7,2018,5,4,0,0.0,2400,1700,晴時々曇,曇一時晴,3.0,"男 : 1人, 女 : 1人",54,14.4,67,2.2,大和乃山賊,木,9.8,19.9,0 days 00:00:00.000000000,72,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2018-04-06,No:201900300000422,登録なし, ,2018-04-06 18:36:00,1,280,1.5289348533868456,146.9,00000000297,ドリンク,ビール,あらごしみかん酒,No,1,1.5680473372781065,0.4, ,000000021,掘りごたつ9,2018-04-06 21:25:00,2018-04-06 18:36:00,645,8785,1.7061461338162538,2883.3,0,2,1,1,003,大和乃山賊,0,8785,金,14,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,0.0,"男 : 1人, 女 : 1人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,169,0,,,0,0.5,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0
2018-04-06,No:201900300000423,登録なし, ,2018-04-06 18:37:00,2,380,1.083591921171539,166.9,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.0903277378097522,0.4, ,000000020,掘りごたつ8,2018-04-06 20:31:00,2018-04-06 18:37:00,1622,22102,0.7688413986773539,9643.0,0,6,2,4,003,大和乃山賊,0,22102,金,40,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,1.0,"男 : 4人, 女 : 2人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,114,0,,,0,0.67,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,11,0,0,0,0,6,3,0,0,0,0,0,0,1,3,0,1,5,1,3,4,0,0,1,0,0,1,0,0,0,0,0
2018-04-06,No:201900300000424,登録なし, ,2018-04-06 18:54:00,1,0,1.114797611147976,0.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.309090909090909,0.4, ,000000019,掘りごたつ7,2018-04-06 20:52:00,2018-04-06 18:54:00,1114,15114,1.4345369255413987,6543.5,0,3,0,3,003,大和乃山賊,0,15114,金,18,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,-0.0,"男 : 3人, 女 : 0人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,118,0,,,0,1.0,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,1,1,0,0,0,0,3,0,1,0
2018-04-06,No:201900300000425,登録なし, ,2018-04-06 19:00:00,1,280,1.7855245242990405,146.9,00000000297,ドリンク,ビール,あらごし梅酒,Yes,1,1.76464148877942,0.4, ,000000010,テーブル1,2018-04-06 23:38:00,2018-04-06 19:00:00,677,9207,1.7061461338162538,3021.8,0,2,1,1,003,大和乃山賊,0,9207,金,15,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,0.0,"男 : 1人, 女 : 1人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,278,0,,,0,0.5,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2018-04-06,No:201900300000426,登録なし, ,2018-04-06 19:07:00,1,380,1.5289348533868456,166.9,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,No,1,1.5680473372781065,0.4, ,000000018,掘りごたつ6,2018-04-06 22:07:00,2018-04-06 19:07:00,1061,14421,1.591225668485625,6243.4,0,3,1,2,003,大和乃山賊,0,14421,金,24,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,0.0,"男 : 2人, 女 : 1人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,180,0,,,0,0.67,0,,1,0,0,奈良県,17.0,1,0,1,0,0,0,2,0,0,0,0,3,5,0,0,3,0,0,0,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0
2018-04-06,No:201900300000427,登録なし, ,2018-04-06 19:18:00,1,4000,2.6969389819826146,1483.2,00000000945,フード,一品料理,選択コース,Yes,1,2.2334752019456268,0.4, ,000000013,掘りごたつ1,2018-04-06 21:22:00,2018-04-06 19:18:00,5328,72000,2.918306561920062,24671.8,0,18,0,18,003,大和乃山賊,0,72000,金,18,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,11.0,"男 : 18人, 女 : 0人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,124,0,,,0,1.0,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,No:201900300000428,登録なし, ,2018-04-06 19:21:00,1,380,1.0999999999999999,166.9,00000000297,ドリンク,付き出し,こぼれフライドポテト,Yes,1,1.1,0.4, ,000000009,カウンター9,2018-04-06 20:47:00,2018-04-06 19:21:00,478,6498,1.0579813698033187,2690.0,0,2,1,1,003,大和乃山賊,0,6498,金,10,2018,6,4,0,0.0,2400,1700,雨後曇,雨時々曇,1.0,"男 : 1人, 女 : 1人",54,16.2,79,1.9,大和乃山賊,金,11.9,22.5,0 days 00:00:00.000000000,86,0,,,0,0.5,0,,1,0,0,奈良県,17.0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
